time,review,Players,review_clean,sentiment_label,positive,negative,positive_count,negative_count,sentiment_ratio
2023-11-23,"[h1]i liked it.[/h1]
i liked portia, and i liked this game. just finished it! lots to do, the story is much more significant than i expected. thumbs up.

...with caveats. i had hoped that this time around we'd be able to avoid some of the pitfalls that portia had, and there were exotic new pitfalls to enjoy as well.

[h2]spoilers ahead, sorry. skip to conclusion for non-spoilery assessment[/h2]

[h3]the good[/h3]
[list]
[*]unsuur
[*]lots of story content, more than portia
[*]you get to feel epic as the townies come to respect you
[*]the civil corps of sandrock acknowledges you as an honorary member instead of pretending for the entire game that they are stronger than you in spite of your combat prowess like the civil corps of portia did
[*]didn't rely pretty much at all on any of the old workshop machines from the old game, and new models where there was overlap
[*]had a much more effective environmental message, where portia kind of deliberately put you at odds with the environmentalists in the game while trying to talk about the importance of environmentalism
[*]some (some) of the voice acting was pretty good
[*]i liked the weapon variety and specialization you could do through knowledge points
[*]did a decent job of making it so you could stop hunting for older, low-level ore and minerals while still making you track down new ores and occasional rarities like engines and stuff.
[*]datable men in this game are way hotter than in portia. so are the women, but the glow-up award goes to the guys. much better fleshed out personalities across the board too.
[*]i really liked hanging out and dating being instant instead of scheduled for a specific time the next day.
[/list]

[h3]the bad[/h3]
[list]
[*]arvio
[*]nearly every model that's not a permanent feature of the landscape takes a long time to load in
[*]quite a bit of the voice acting and sound design is somewhere between questionable and bad
[*]pacing is often weird. see section below.
[*]dating and hanging out still isn't fun
[*]there is no contest whatsoever in the builder rankings. i beat yan in year one without trouble, and in year two mi-an didn't come close. i could have done just one commission a day and i still would have been miles ahead. i expected mi-an to surge ahead to at least claim some yan-level numbers once yan wasn't taking credit for all her work, but she just wasn't remotely a threat.
[*]there was not nearly enough variety in the commissions. never-ending metal ingots, metal plates, stone slabs, petrified wood planks and sticks, and canvas were my reward for climbing to five stars. why aren't people commissioning more, you know... built stuff?
[*]what the hell happened to the factory? in portia it had an awesome animated interior and dedicated upgrade options. in sandrock it's an ugly living room with all your machines crammed into it as cramped as you can manage. in portia it worked with the automated half of your assembly station, but in sandrock you wish you could just delete your assembly station entirely because you'll never use it again.
[*]i never once used a powerstone of either grade. i found it impossible to run out of dregs.
[*]i love merle, but i wanted a goat with rambo's horns.
[*]there's a whole upgrade in the abandoned ruins goggles to let you see the outline of the items you scan. only problem is every scannable item is smaller than the diamond indicator so you'll never actually see the outline of anything. portia had no such issue.
[*]sandrock fails in multiple instances to teach you about functions of the game. i never once learned to use a camera, so i had a whopping zero photos at the end of the game. i was made aware of the existence of parties thanks to the resources i had to make them go over well, but i only learned from the end credits that i was supposed to purchase and set up a banquet table to unlock this feature. i discovered that many of the datable npcs have outfit options in the social menu. i never found out how to make those happen. the fashion show seemed like the time for that to unlock, but the outfits were never made purchaseable, despite barber guy's enthusiasm about selling them in his dialogue. i thought maybe it was dlc, but it turns out it's not, so how was that meant to unlock? maybe after you marry them? nope. still no idea.
[*]i gave grace a custom pet name to call me when we got married. she just called me sugar instead.
[*]i am genuinely unsure if there are enough small items to donate to the museum to successfully fill the small item slots available
[*]the house builder interface is janky as hell. sometimes you just have to quit and go back in to get anything done as various items refuse to bring up their interaction options, become unmovable, become unresizable, or just plain disappear because of an errant click. was it a workshop machine? then don't bother checking your inventory or the ""workshop machine"" menu on the builder interface, because it's now in your mailbox. so better get your ass back home to get that item and then head back to the house builder thing to try and remember what you were doing.
[/list]

pacing issues
[list]
[*]i earned a greenhouse before i was ever able to develop a single tile of biocrust naturally, despite nonstop gardening starting the moment gardening was available. even without the greenhouse, the main story gifted me enough biocrust to make generating it manually a pointless feature.
[*]i was excited to get my max-level spear, but i earned the laser sword before i could make one and it was the indisputable optimal choice, rendering my knowledge points in spears worthless
[*]in portia the final build, a plane, blindsides you with a sudden need for truckloads of crystals you never thought to harvest before and makes you take in-game weeks just waiting for them to spawn so you can finish the quest. sandrock's elegant answer to this problem is to make the final build embarrassingly easy to complete. you'll probably have it finished in an afternoon with materials you had laying around. please, by all means, send me on a couple days of fetching to get the parts i need for this once-in-a-game build. they're never going to ask for another one, so make them unique items that i need to fight some boss monsters to obtain or something. i don't know, but ""a single expedition's worth of nanomaterial scrap and poplar wood and (checks notes) an item made a tiny amount of copper and bronze"" can't possibly be the best answer.
[*]in both portia and sandrock, the factory is a double-edged sword. it feels awesome to unlock godmode in your workshop, but you'll never have to think meaningfully about any commissions or build quests again. that's the day you go from bustling builder to rare material scavenger, and there's no going back, really. it was also too cheap and easy to have a factory in this game. couple grand, you're good to go. at least in portia you had to gather a mess of expensive materials and pony up the cash.
[*]you'll have the max-level workshop equipment by about the halfway point of the game. upgrading feels nice, so it's sad when this goes away so soon.
[/list]

[h3]conclusion[/h3]
this is a fundamentally fun game that, like its predecessor, is deeply flawed. it has heart, but it feels unfinished in a way i know they're not going to fix. i had hoped portia would serve as a learning experience that would lead to sandrock being far more optimized out the gate. instead, it's genuinely unclear if they learned much of anything from portia's issues.

would i buy a new entry in this series in the future? well... probably. because they did at least prove they have some fun new ideas that do iterate successfully on the ""my time at"" formula. but at this point pathea is cementing itself in my head as a studio with a lot of muscle in the ideas department, but anemic in the polish department. the public is growing weary of studios that can't release a finished game.",9123,H1 H1 Portia Game Finished Lots Story Expected Thumbs Caveats Hoped Time Avoid Pitfalls Portia Exotic Pitfalls Enjoy H2 Spoilers Skip Conclusion Spoilery Assessment H2 H3 H3 List Unsuur Lots Story Content Portia Feel Epic Townies Respect Civil Corps Sandrock Acknowledges Honorary Pretending Entire Game Stronger Spite Combat Prowess Civil Corps Portia Rely Pretty Workshop Machines Game Models Overlap Effective Environmental Message Portia Deliberately Odds Environmentalists Game Talk Environmentalism Voice Acting Pretty Weapon Variety Specialization Knowledge Decent Job Hunting Level Ore Minerals Track Ores Occasional Rarities Engines Stuff Datable Game Hotter Portia Women Glow Award Guys Fleshed Personalities Board Hanging Dating Instant Scheduled Specific Time Day List H3 Bad H3 List Arvio Model Permanent Feature Landscape Takes Time Load Bit Voice Acting Sound Design Questionable Bad Pacing Weird Dating Hanging Fun Contest Whatsoever Builder Rankings Beat Yan Trouble Mi Close Commission Day Miles Expected Mi Surge Claim Yan Level Yan Credit Remotely Threat Variety Commissions Metal Ingots Metal Plates Stone Slabs Petrified Wood Planks Sticks Canvas Reward Climbing Stars People Commissioning Built Stuff Happened Factory Portia Awesome Animated Interior Dedicated Upgrade Options Sandrock Ugly Living Machines Crammed Cramped Manage Portia Automated Assembly Station Sandrock Delete Assembly Station Powerstone Grade Impossible Dregs Love Merle Goat Rambo Horns Upgrade Abandoned Ruins Goggles Outline Items Scan Scannable Item Diamond Indicator Outline Portia Issue Sandrock Fails Multiple Instances Teach Functions Game Learned Camera Whopping Photos Game Aware Existence Parties Resources Learned Credits Supposed Purchase Set Banquet Table Unlock Feature Discovered Datable Npcs Outfit Options Social Menu Happen Fashion Time Unlock Outfits Purchaseable Barber Guy Enthusiasm Selling Dialogue Dlc Meant Unlock Marry Nope Idea Grace Custom Pet Married Called Sugar Genuinely Unsure Items Donate Museum Item Slots House Builder Interface Janky Quit Items Refuse Bring Interaction Options Unmovable Unresizable Plain Disappear Errant Workshop Machine Bother Checking Inventory Workshop Machine Menu Builder Interface Mailbox Ass Item Head House Builder Remember List Pacing Issues List Earned Greenhouse Develop Single Tile Biocrust Naturally Nonstop Gardening Starting Moment Gardening Greenhouse Main Story Gifted Biocrust Generating Manually Pointless Feature Excited Max Level Spear Earned Laser Sword Indisputable Optimal Choice Rendering Knowledge Spears Worthless Portia Final Build Plane Blindsides Sudden Truckloads Crystals Harvest Game Weeks Waiting Spawn Finish Quest Sandrock Elegant Answer Final Build Embarrassingly Easy Complete Finished Afternoon Materials Laying Send Couple Days Fetching Game Build Unique Items Fight Boss Monsters Single Expedition Worth Nanomaterial Scrap Poplar Wood Checks Notes Item Tiny Copper Bronze Answer Portia Sandrock Factory Double Edged Sword Feels Awesome Unlock Godmode Workshop Meaningfully Commissions Build Quests Day Bustling Builder Rare Material Scavenger Cheap Easy Factory Game Couple Grand Portia Gather Mess Expensive Materials Pony Cash Max Level Workshop Equipment Halfway Game Upgrading Feels Nice Sad List H3 Conclusion H3 Fundamentally Fun Game Predecessor Deeply Flawed Heart Feels Unfinished Hoped Portia Serve Learning Experience Lead Sandrock Optimized Gate Genuinely Unclear Learned Portia Issues Entry Series Future Prove Fun Ideas Iterate Time Formula Pathea Cementing Head Studio Lot Muscle Ideas Department Anemic Polish Department Public Growing Weary Studios Release Finished Game,POSITIVE,1,0,147,16,0.901840490797546
2023-11-22,"mtas is, from the get-go, very similar to its predecessor my time at portia and for the most part that holds true as this was supposed to be an expansion before turning into a separate project.

does it separate itself enough to warrant a separate purchase? i believe so, although i believe the price increased since early access when i purchased it.

initially i was put off by the chosen setting as having a farming game be set in a desolate desert setting seemed like a tall order but the developers managed to introduce new mechanics to account for this without removing one of the core parts of the original game. i will not go into detail as some of these mechanics are also tied to the story which is appreciated as well. they may seem a bit tedious at the beginning but eventually as with the previous games most of the energy/water requirements become trivial from simply farming out other resources which i find to be nice as the game is already pretty grindy as its predecessor was in some aspects. a quick tip: do try to get a pet asap as they help a ton.
how grindy the game feels however depends on what you as the player would like to do and how stressed you feel about worker of the month/year nominations. if you want to keep ahead you will be farming 3-4 commissions daily as well as blowing all your stamina in abandoned ruins which can become a bit of a repetitive chore (for me this feeling started somewhere around winter 1st year). in order to avoid this i would recommend engaging with other parts of the game as well (hangouts/romance/building the house/farm) and not feeling like you need to squeeze out every ounce of stamina out of every day otherwise you will burn out quickly.

in terms of the story i still have not reached the complete conclusion but i believe nobody expected this game to bring out a game of the year contender in this regard.
if there is one thing however i would say that the pacing feels off for me. lot of the progression is gated by arbitrary amounts of days that have to pass in order for you to even receive an email that will tell you (at the beginning of a given day) that the story will continue 2 days from now. after those 2 days pass you usually go to a fireside meeting where they will say something usually followed by another day or 2 of waiting which became a real point of frustration as i already blew through all the mining/building content and needed story to progress to access the 3rd abandoned ruins which never seem to come. at this point i am in year 2 spring and i have been done with all that 2nd abandoned ruins offer in year 1 day 26 autumn which means i spent most of winter just running around hoping a side-quest would appear or the story would hurry up and come but it never did as from what i read i am still a few mysterious letters off from actually getting to the ruins. feels like i am being drip fed story at this point which would be fine if i was not done with everything i can do in a given day at about 3pm with plenty of time to spare.

hangouts/romance are pretty similar to what they were in portia but i appreciate the variety of characters that are available although i do miss papa bear. i thought sandy was going to be a nice replacement for papa bear for me but the sound that camel makes evoke some primordial feelings of horror in me so i avoid her usually.
one thing that i find odd is how easy it is to become a bff with heidi specifically since many of the commissions are from her so even if i do not really care about her she is my best friend stat-wise since avoiding her commissions would be hamstringing my progress too much. of course with addition of a bounty board this levels out a bit as those requests (at least in my experience) came from a variety of characters usually not requesting standard commissions like elsie for example who in my play-through appeared on standard commission board maybe twice with a incredibly simple request that yields almost no rewards.

all in all it might seem like i am airing my grievances with the game which is true but i still really like it for what it is. it may not be perfect owing to the points above or the bugs which still plague it but i do believe it is a great experience for people who liked the first game and builds upon it well. the grind feels satisfying when done in moderation and there are a lot of options for customizing your yard and house. romance options are plenty and compared to the first game there seem to be more post-marriage content.
i do hope future brings more bugfixes and even content if we should be so lucky.

p.s.
if a sequel ever comes i do hope for a different environment though as portia was also 1/3 if not 1/2 desert which i understand is a rather major plot point in the overall story but i am kind of over sand now, thanks.",9290,Mtas Predecessor Time Portia Holds True Supposed Expansion Separate Project Separate Warrant Separate Purchase Price Increased Access Purchased Initially Chosen Setting Farming Game Set Desolate Desert Setting Tall Developers Managed Introduce Mechanics Account Removing Core Original Game Mechanics Tied Story Appreciated Bit Tedious Eventually Previous Games Energy Water Requirements Trivial Simply Farming Resources Nice Game Pretty Grindy Predecessor Aspects Quick Pet Asap Ton Grindy Game Feels Depends Player Stressed Feel Worker Month Nominations Farming 3 4 Commissions Daily Blowing Stamina Abandoned Ruins Bit Repetitive Chore Feeling Started Winter 1St Avoid Recommend Engaging Game Hangouts Romance Building House Farm Feeling Squeeze Ounce Stamina Day Burn Terms Story Reached Complete Conclusion Expected Game Bring Game Contender Regard Pacing Feels Lot Progression Gated Arbitrary Amounts Days Pass Receive Email Day Story Continue 2 Days 2 Days Pass Fireside Meeting Day 2 Waiting Real Frustration Blew Mining Building Content Story Progress Access 3Rd Abandoned Ruins 2 Spring 2Nd Abandoned Ruins Offer 1 Day 26 Autumn Spent Winter Running Hoping Quest Story Hurry Read Mysterious Letters Ruins Feels Drip Fed Story Fine Day 3Pm Plenty Time Spare Hangouts Romance Pretty Portia Variety Characters Papa Bear Sandy Nice Replacement Papa Bear Sound Camel Evoke Primordial Feelings Horror Avoid Odd Easy Bff Heidi Commissions Care Friend Stat Wise Avoiding Commissions Hamstringing Progress Addition Bounty Board Levels Bit Requests Experience Variety Characters Requesting Standard Commissions Elsie Play Appeared Standard Commission Board Incredibly Simple Request Yields Rewards Airing Grievances Game True Perfect Bugs Plague Experience People Game Builds Grind Feels Satisfying Moderation Lot Options Customizing Yard House Romance Options Plenty Compared Game Post Marriage Content Hope Future Brings Bugfixes Content Lucky Sequel Hope Environment Portia 1 3 1 2 Desert Understand Major Plot Story Sand,POSITIVE,1,0,247,20,0.9250936329588015
2023-11-22,"[u] [h1] my time at sandrock enjoyers [/h1] [/u]

⣿⣿⣿⣿⣿⣿⣿⣿⡿⠿⠛⠛⠛⠋⠉⠈⠉⠉⠉⠉⠛⠻⢿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⡿⠋⠁⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠉⠛⢿⣿⣿⣿⣿
⣿⣿⣿⣿⡏⣀⠀⠀⠀⠀⠀⠀⠀⣀⣤⣤⣤⣄⡀⠀⠀⠀⠀⠀⠀⠀⠙⢿⣿⣿
⣿⣿⣿⢏⣴⣿⣷⠀⠀⠀⠀⠀⢾⣿⣿⣿⣿⣿⣿⡆⠀⠀⠀⠀⠀⠀⠀⠈⣿⣿
⣿⣿⣟⣾⣿⡟⠁⠀⠀⠀⠀⠀⢀⣾⣿⣿⣿⣿⣿⣷⢢⠀⠀⠀⠀⠀⠀⠀⢸⣿
⣿⣿⣿⣿⣟⠀⡴⠄⠀⠀⠀⠀⠀⠀⠙⠻⣿⣿⣿⣿⣷⣄⠀⠀⠀⠀⠀⠀⠀⣿
⣿⣿⣿⠟⠻⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠶⢴⣿⣿⣿⣿⣿⣧⠀⠀⠀⠀⠀⠀⣿
⣿⣁⡀⠀⠀⢰⢠⣦⠀⠀⠀⠀⠀⠀⠀⠀⢀⣼⣿⣿⣿⣿⣿⡄⠀⣴⣶⣿⡄⣿
⣿⡋⠀⠀⠀⠎⢸⣿⡆⠀⠀⠀⠀⠀⠀⣴⣿⣿⣿⣿⣿⣿⣿⠗⢘⣿⣟⠛⠿⣼
⣿⣿⠋⢀⡌⢰⣿⡿⢿⡀⠀⠀⠀⠀⠀⠙⠿⣿⣿⣿⣿⣿⡇⠀⢸⣿⣿⣧⢀⣼
⣿⣿⣷⢻⠄⠘⠛⠋⠛⠃⠀⠀⠀⠀⠀⢿⣧⠈⠉⠙⠛⠋⠀⠀⠀⣿⣿⣿⣿⣿
⣿⣿⣧⠀⠈⢸⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠟⠀⠀⠀⠀⢀⢃⠀⠀⢸⣿⣿⣿⣿
⣿⣿⡿⠀⠴⢗⣠⣤⣴⡶⠶⠖⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣀⡸⠀⣿⣿⣿⣿
⣿⣿⣿⡀⢠⣾⣿⠏⠀⠠⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠛⠉⠀⣿⣿⣿⣿
⣿⣿⣿⣧⠈⢹⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣰⣿⣿⣿⣿
⣿⣿⣿⣿⡄⠈⠃⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣠⣴⣾⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣧⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣠⣾⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣷⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣴⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣦⣄⣀⣀⣀⣀⠀⠀⠀⠀⠘⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣷⡄⠀⠀⠀⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣧⠀⠀⠀⠙⣿⣿⡟⢻⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠇⠀⠁⠀⠀⠹⣿⠃⠀⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣿⣿⡿⠛⣿⣿⠀⠀⠀⠀⠀⠀⠀⠀⢐⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⠿⠛⠉⠉⠁⠀⢻⣿⡇⠀⠀⠀⠀⠀⠀⢀⠈⣿⣿⡿⠉⠛⠛⠛⠉⠉
⣿⡿⠋⠁⠀⠀⢀⣀⣠⡴⣸⣿⣇⡄⠀⠀⠀⠀⢀⡿⠄⠙⠛⠀⣀⣠⣤⣤⠄

[h1] 🏅 10/10 ⭐[/h1]",9290,H1 Time Sandrock Enjoyers H1 H1 H1,POSITIVE,1,0,247,20,0.9250936329588015
2023-11-26,it's a little bit jank but it's cute and very chill :-),9102,Bit Jank Cute Chill,POSITIVE,1,0,76,10,0.8837209302325582
2023-11-14,better than portia!,12878,Portia,POSITIVE,1,0,49,3,0.9423076923076923
2023-11-14,"can i just say that this game is amazing? i'm over 110 hours into this game and i'm not done with the main story yet. i could probably go 200+ hours with this game. the characters are well written and the story really draws you in. plus, it feels open world and you can farm, raise animals, and craft. literally the best game i've played this year hands down.",12878,Game Amazing 110 Hours Game Main Story 200 Hours Game Characters Written Story Draws Feels Farm Raise Animals Craft Literally Game Played Hands,POSITIVE,1,0,49,3,0.9423076923076923
2023-11-16,"the first few hours didn't grab me, but i can truly say this is my favourite harvest moon-like now. the mechanics aren't revolutionary, but the story is fantastic. it's deep, well crafted and very very long. (in a way that i never felt bored.)

in my time at portia, i often felt gaps between things, and could find it ab it boring. but there's so much content. every time i thought the story was over, it carreid on in interesting ways. 

i truly felt a journey, and development.",11028,Hours Grab Favourite Harvest Moon Mechanics Revolutionary Story Fantastic Deep Crafted Bored Time Portia Gaps Ab Boring Content Time Story Carreid Journey Development,POSITIVE,1,0,35,4,0.8974358974358975
2023-11-15,"i haven't loved a game like this in a looongggg time. i played portia when it was early access as well and remember liking it but man have they taken it far and beyond. i have almost no complaints. i liked the storage system, fighting mechanisms, skill trees, building opportunities, character development, voice acting and cut-scenes; i could go on for a while. i just finished the main story and i am so impressed with this game. the story is interesting, surprising, and beautiful. it isn't super grindy and i had a good time exploring and collecting resources. everytime i thought the game was ending, more and more happened. i will be playing the whole thing again at some point. highly recommend!!",11594,Loved Game Looongggg Time Played Portia Access Remember Liking Complaints Storage Fighting Mechanisms Skill Trees Building Opportunities Character Development Voice Acting Cut Scenes Finished Main Story Impressed Game Story Surprising Beautiful Super Grindy Time Exploring Collecting Resources Everytime Game Happened Playing Highly Recommend,POSITIVE,1,0,42,1,0.9767441860465116
2023-11-15,"i contributed to the kickstarter in 2020 and have followed the game through production from beta to early access and finally to full release. i love this game so much. i enjoyed portia, but found it very grindy and difficult to fall in love with. but with my time at sandrock, i was able to actually focus on the game and the story without getting bogged down in side quests or commisions.

the character backstories range from funny to tragic (looking at you, fang) and made me laugh and even cry. talking to the residents of sandrock was probably my favorite part of the entire game.

i'm not 100% done with the game yet; i've only completed the main story. i am looking forward to further building relationships and starting my family. i highly recommend this game if you're looking for long-form, plot heavy content with lots of story.",11594,Contributed Kickstarter 2020 Game Production Beta Access Finally Release Love Game Enjoyed Portia Grindy Difficult Fall Love Time Sandrock Focus Game Story Bogged Quests Commisions Character Backstories Range Funny Tragic Fang Laugh Talking Residents Sandrock Favorite Entire Game 100 Game Completed Main Story Building Relationships Starting Family Highly Recommend Game Form Plot Heavy Content Lots Story,POSITIVE,1,0,42,1,0.9767441860465116
2023-11-15,it good,11594,,POSITIVE,1,0,42,1,0.9767441860465116
2023-11-15,"i loved playing my time at portia so much, that i was a little hesitant starting sandrock. i was worried it wouldn't be as good as portia. but i'm so happy i decided to play this game, because i love it so much more! i absolutely love the story, i love the characters, and i love that there's so much gameplay. i really hope there's going to be more of the my time universe in the future, because i'm completely addicted to this game.",11594,Loved Playing Time Portia Hesitant Starting Sandrock Worried Portia Happy Decided Play Game Love Absolutely Love Story Love Characters Love Gameplay Hope Time Universe Future Completely Addicted Game,POSITIVE,1,0,42,1,0.9767441860465116
2023-11-14,"my time at sandrock is the most polished and streamlined game in it's genre. when you go to use a machine, the first tab that opens shows you exactly the materials you need for commissions, assemblies and side tasks. not only that, it automatically selects the quantity you'll need to complete those things. you don't need to dismount before entering a building. all available missions are conveniently displayed to you on your map and in your mission log. all inventory chests can be accessed from any chest, effectively making one massive storage split apart into smaller compartments. there's a sort all button that will automatically take your inventory items and slot them into their respective chest, assuming a copy of that item is already stored. it's amazing. the game massively reduces the amount of time spent in game menus and gets you back into the parts of the game you want to spend more time in. it will be very difficult to go back to other village life sims after having been spoiled by sandrock.",12878,Time Sandrock Polished Streamlined Game Genre Machine Tab Materials Commissions Assemblies Tasks Automatically Selects Quantity Complete Dismount Entering Building Missions Conveniently Displayed Map Mission Log Inventory Chests Accessed Chest Effectively Massive Storage Split Compartments Sort Button Automatically Inventory Items Slot Respective Chest Assuming Item Stored Amazing Game Massively Reduces Time Spent Game Menus Game Spend Time Difficult Village Life Sims Spoiled Sandrock,POSITIVE,1,0,49,3,0.9423076923076923
2023-11-14,"if you liked my time at portia, this game is exactly like it but just everything better and bigger.
i love portia and overall crafting games and this one is really one of the best the last years, the whole workshop feels great, the characters are great, the romance stuff feels great and making money feels good in it.

it hast like a 60-120 hour story depending on your speed that feels engaging and fun, thats one thing i miss from the most ""cozy"" games, but here you get a good story and world building.

graphics and performance is now great in full release, i play on my pc with everything on ultra and no problems 100+ fps and i play on the steamdeck with mid to high settings and getting my mostly stable 40 fps.

so if you wan't a cozy game where you can really put time into, character building, story, good gameplay this game is just for you. if you are already a portia fan there is 0 reason to not get it.

the only thing that really is worse is fishing... i love fishing in games like this but how fishing is in this game its kinda useless and not good. besides that its easily one of the best cozy crafting games the last years",12878,Time Portia Game Bigger Love Portia Crafting Games Workshop Feels Characters Romance Stuff Feels Money Feels Hast 60 120 Hour Story Depending Speed Feels Engaging Fun Cozy Games Story Building Graphics Performance Release Play Pc Ultra 100 Fps Play Steamdeck Mid Settings Stable 40 Fps Wan Cozy Game Time Character Building Story Gameplay Game Portia Fan 0 Reason Worse Fishing Love Fishing Games Fishing Game Kinda Useless Easily Cozy Crafting Games,POSITIVE,1,0,49,3,0.9423076923076923
2023-11-14,"i really love this game.

i actually appreciate the mp coop is different and a bit less ""story"" than single player -- its nice to log in with the mates and just go to town (hah) making the numbers go up. i can see a lot more development on the coop side happening too.

combat is not the greatest but it is serviceable and vastly better than portia -- i appreciate how far this team has come.",12878,Love Game Coop Bit Story Single Player Nice Log Mates Town Hah Lot Development Coop Happening Combat Serviceable Vastly Portia Team,POSITIVE,1,0,49,3,0.9423076923076923
2023-11-13,"i absolutely adore this game. i played the one before it, my time at portia and fell in love with that slice of life game, but this one has definitely took my number one spot.

the game is a blast, there's ruin diving, farming, workshop building, you can build your own house, can build a stable for your mounts, a barn for your farm animals, etc.

i haven't had a game give me such a breath of fresh air in a minute, and this one has been an absolute treat getting into. the character dialogue, relationships and backstories of all characters are so much improved than in my time at portia, it really feels like the devs not only built upon their previous title but still kept their heart on their sleeves while making this one. i'm currently 50 hours into a new game with no sign of finishing anywhere near soon, as i love to take everything slow and explore to my hearts content. now, there is some jank, it feels like the combat, while improved from my time at portia still plays fast and loose. sometimes it feels a little too spammy and other time it feels like you have a bullet sponge boss. also, my lock on is a bit fickle to say the least. but for any jank i mentioned there's a labor of love behind all of it.

i cannot wait for what the pathea game developers work on in the future with sandrock and other titles, they have definitely made me a fan of their work(s)!

",14098,Absolutely Adore Game Played Time Portia Fell Love Slice Life Game Spot Game Blast Ruin Diving Farming Workshop Building Build House Build Stable Mounts Barn Farm Animals Game Breath Fresh Air Minute Absolute Treat Character Dialogue Relationships Backstories Characters Improved Time Portia Feels Devs Built Previous Title Heart Sleeves 50 Hours Game Sign Finishing Love Slow Explore Hearts Content Jank Feels Combat Improved Time Portia Plays Fast Loose Feels Spammy Time Feels Bullet Sponge Boss Lock Bit Fickle Jank Mentioned Labor Love Wait Pathea Game Developers Future Sandrock Titles Fan,POSITIVE,1,0,29,5,0.8529411764705882
2023-11-14,fun and a good chill game,12878,Fun Chill Game,POSITIVE,1,0,49,3,0.9423076923076923
2023-11-14,"its fun and not too simple, unsuur is a lil menace in the oddest way",12878,Fun Simple Unsuur Lil Menace Oddest,POSITIVE,1,0,49,3,0.9423076923076923
2023-11-14,solid sequel.  happy with the small changes.,12878,Solid Sequel Happy,POSITIVE,1,0,49,3,0.9423076923076923
2023-11-14,"a significant improvement over portia. huge, with a charming town and lots of side content. i particularly like how many sidequests visibly change the town as you build things. the characters are extremely likeable. a must bbuy forr fans of the life sim/crafting/cozy farm game/harvest moon genre.",12878,Improvement Portia Huge Charming Town Lots Content Sidequests Visibly Change Town Build Characters Extremely Likeable Bbuy Forr Fans Life Sim Crafting Cozy Farm Game Harvest Moon Genre,POSITIVE,1,0,49,3,0.9423076923076923
